Date,Price,Open,High,Low,Vol.,Change %
1261,2015-11-13,47.66,47.66,47.66,47.66,0.09K,-0.17%
1262,2015-11-16,47.6,47.6,47.6,47.6,-,-0.13%
1263,2015-11-17,47.22,47.22,47.22,47.22,-,-0.80%
1264,2015-11-18,47.08,47.08,47.08,47.08,-,-0.30%
1265,2015-11-19,46.91,46.91,46.91,46.91,-,-0.36%
1266,2015-11-20,46.91,46.35,46.35,46.35,0.01K,0.00%
1267,2015-11-23,46.81,46.81,46.81,46.81,0.01K,-0.21%
1268,2015-11-24,46.66,46.66,46.66,46.66,-,-0.32%
1269,2015-11-25,46.53,46.53,46.53,46.53,-,-0.28%
1270,2015-11-27,46.27,46.27,46.27,46.27,-,-0.56%
1271,2015-11-30,46.1,46.1,46.1,46.1,0.01K,-0.37%
1272,2015-12-01,39.75,39.75,39.75,39.75,0.11K,-13.77%
1273,2015-12-02,39.36,39.36,39.36,39.36,0.31K,-0.98%
1274,2015-12-03,39.01,39.01,39.01,39.01,0.24K,-0.89%
1275,2015-12-04,39.15,39.0,39.0,39.0,0.10K,0.36%
1276,2015-12-07,39.4,39.4,39.4,39.4,0.15K,0.64%
1277,2015-12-08,39.25,39.25,39.25,39.25,-,-0.38%
1278,2015-12-09,39.09,39.09,39.09,39.09,0.02K,-0.41%
1279,2015-12-10,38.61,38.61,38.61,38.61,0.09K,-1.23%
1280,2015-12-11,38.65,38.65,38.65,38.65,0.02K,0.10%
1281,2015-12-14,38.69,38.69,38.69,38.69,-,0.10%
1282,2015-12-15,38.54,38.54,38.54,38.54,-,-0.39%
1283,2015-12-16,38.66,38.66,38.66,38.66,0.01K,0.31%
1284,2015-12-17,38.79,38.79,38.79,38.79,-,0.34%
1285,2015-12-18,38.97,38.97,38.97,38.97,-,0.46%
1286,2015-12-21,38.98,38.98,38.98,38.98,-,0.03%
1287,2015-12-22,38.98,38.98,38.98,38.98,0.03K,0.00%
1288,2015-12-23,39.02,39.02,39.02,39.02,-,0.10%
1289,2015-12-24,39.08,39.08,39.08,39.08,-,0.15%
1290,2015-12-28,39.27,39.27,39.27,39.27,-,0.49%
1291,2015-12-29,39.27,39.27,39.27,39.27,-,0.00%
1292,2015-12-30,39.41,39.41,39.41,39.41,-,0.36%
1293,2015-12-31,39.58,39.58,39.58,39.58,-,0.43%
1294,2016-01-04,41.95,41.95,41.95,41.95,0.12K,5.99%
1295,2016-01-05,41.69,41.69,41.69,41.69,0.40K,-0.62%
1296,2016-01-06,41.12,41.12,41.12,41.12,0.21K,-1.37%
1297,2016-01-07,41.14,41.14,41.14,41.14,0.01K,0.05%
1298,2016-01-08,41.06,41.06,41.06,41.06,0.09K,-0.19%
1299,2016-01-11,40.47,40.47,40.47,40.47,0.07K,-1.44%
1300,2016-01-12,40.33,40.33,40.33,40.33,0.04K,-0.35%
1301,2016-01-13,40.42,40.42,40.42,40.42,0.24K,0.22%
1302,2016-01-14,40.59,40.59,40.59,40.59,0.07K,0.42%
1303,2016-01-15,40.79,40.79,40.79,40.79,-,0.49%
1304,2016-01-19,41.32,41.32,41.32,41.32,0.12K,1.30%
1305,2016-01-20,41.19,41.19,41.19,41.19,0.02K,-0.31%
1306,2016-01-21,41.09,41.09,41.09,41.09,-,-0.24%
1307,2016-01-22,41.11,41.11,41.11,41.11,-,0.05%
1308,2016-01-25,41.11,41.11,41.11,41.11,-,0.00%
1309,2016-01-26,41.11,41.11,41.11,41.11,0.01K,0.00%
1310,2016-01-27,41.13,41.13,41.13,41.13,-,0.05%
1311,2016-01-28,41.15,41.15,41.15,41.15,-,0.05%
1312,2016-01-29,41.17,41.14,41.14,41.14,0.01K,0.05%
1313,2016-02-01,42.6,42.6,42.6,42.6,0.03K,3.47%
1314,2016-02-02,43.18,43.18,43.18,43.18,-,1.36%
1315,2016-02-03,43.68,43.68,43.68,43.68,-,1.16%
1316,2016-02-04,44.04,44.04,44.04,44.04,0.01K,0.82%
1317,2016-02-05,44.04,44.04,44.04,44.04,-,0.00%
1318,2016-02-08,44.04,44.04,44.04,44.04,-,0.00%
1319,2016-02-09,43.76,43.76,43.76,43.76,-,-0.64%
1320,2016-02-10,43.32,43.32,43.32,43.32,-,-1.01%
1321,2016-02-11,43.33,43.33,43.33,43.33,0.03K,0.02%
1322,2016-02-12,43.42,43.42,43.42,43.42,-,0.21%
1323,2016-02-16,44.43,44.43,44.43,44.43,0.05K,2.33%
1324,2016-02-17,44.54,44.54,44.54,44.54,-,0.25%
1325,2016-02-18,44.89,44.89,44.89,44.89,-,0.79%
1326,2016-02-19,45.19,45.01,45.01,45.01,0.05K,0.67%
1327,2016-02-22,45.59,45.59,45.59,45.59,-,0.89%
1328,2016-02-23,45.78,45.78,45.78,45.78,-,0.42%
1329,2016-02-24,45.96,45.96,45.96,45.96,-,0.39%
1330,2016-02-25,46.06,46.06,46.06,46.06,-,0.22%
1331,2016-02-26,46.21,46.21,46.21,46.21,-,0.33%
1332,2016-02-29,46.33,46.33,46.33,46.33,-,0.26%
1333,2016-03-01,49.27,49.27,49.27,49.27,0.18K,6.35%
1334,2016-03-02,50.84,50.84,50.84,50.84,0.05K,3.19%
1335,2016-03-03,50.39,50.39,50.39,50.39,0.41K,-0.89%
1336,2016-03-04,52.11,49.64,49.64,49.64,0.41K,3.41%
1337,2016-03-07,58.81,58.81,58.81,58.81,0.07K,12.86%
1338,2016-03-08,56.3,56.3,56.3,56.3,0.01K,-4.27%
1339,2016-03-09,55.65,55.65,55.65,55.65,0.09K,-1.15%
1340,2016-03-10,55.84,55.84,55.84,55.84,0.01K,0.34%
1341,2016-03-11,55.32,55.07,55.07,54.99,0.02K,-0.93%
1342,2016-03-14,55.1,55.1,55.1,55.1,0.03K,-0.40%
1343,2016-03-15,54.39,54.39,54.39,54.39,0.02K,-1.29%
1344,2016-03-16,54.92,54.92,54.92,54.92,0.01K,0.97%
1345,2016-03-17,55.22,55.22,55.22,55.22,-,0.55%
1346,2016-03-18,55.54,55.54,55.54,55.54,-,0.58%
1347,2016-03-21,55.74,55.74,55.74,55.74,0.07K,0.36%
1348,2016-03-22,55.77,55.77,55.77,55.77,-,0.05%
1349,2016-03-23,55.78,55.78,55.78,55.78,-,0.02%
1350,2016-03-24,55.82,55.82,55.82,55.82,-,0.07%
1351,2016-03-28,55.79,55.79,55.79,55.79,-,-0.05%
1352,2016-03-29,55.75,55.75,55.75,55.75,-,-0.07%
1353,2016-03-30,55.64,55.64,55.64,55.64,-,-0.20%
1354,2016-03-31,55.52,55.52,55.52,55.52,-,-0.22%
1355,2016-04-01,53.17,52.65,52.65,52.65,0.18K,-4.23%
1356,2016-04-04,53.92,53.92,53.92,53.92,-,1.41%
1357,2016-04-05,53.17,53.17,53.17,53.17,0.12K,-1.39%
1358,2016-04-06,52.73,52.73,52.73,52.73,0.05K,-0.83%
1359,2016-04-07,53.27,53.27,53.27,53.27,0.05K,1.02%
1360,2016-04-08,53.45,53.45,53.45,53.45,0.14K,0.34%
1361,2016-04-11,54.8,54.8,54.8,54.8,0.19K,2.53%
1362,2016-04-12,56.07,56.07,56.07,56.07,0.05K,2.32%
1363,2016-04-13,56.6,56.6,56.6,56.6,0.03K,0.95%
1364,2016-04-14,56.17,56.17,56.17,56.17,0.10K,-0.76%
1365,2016-04-15,56.09,56.09,56.09,56.09,-,-0.14%
1366,2016-04-18,56.98,56.98,56.98,56.98,0.01K,1.59%
1367,2016-04-19,57.41,57.41,57.41,57.41,-,0.75%
1368,2016-04-20,58.03,58.03,58.03,58.03,0.18K,1.08%
1369,2016-04-21,58.5,58.5,58.5,58.5,0.08K,0.81%
1370,2016-04-22,58.7,60.3,60.3,60.3,0.01K,0.34%
1371,2016-04-25,58.95,58.95,58.95,58.95,-,0.43%
1372,2016-04-26,59.1,59.1,59.1,59.1,-,0.25%
1373,2016-04-27,59.13,59.13,59.13,59.13,-,0.05%
1374,2016-04-28,59.3,59.3,59.3,59.3,-,0.29%
1375,2016-04-29,59.58,59.58,59.58,59.58,-,0.47%
1376,2016-05-02,64.0,64.0,64.0,64.0,-,7.42%
1377,2016-05-03,60.63,60.63,60.63,60.63,0.17K,-5.27%
1378,2016-05-04,59.32,59.32,59.32,59.32,0.13K,-2.16%
1379,2016-05-05,58.33,58.33,58.33,58.33,0.09K,-1.67%
1380,2016-05-06,58.3,58.3,58.3,58.3,0.08K,-0.05%
1381,2016-05-09,55.84,55.84,55.84,55.84,0.11K,-4.22%
1382,2016-05-10,56.23,56.23,56.23,56.23,0.18K,0.70%
1383,2016-05-11,56.51,56.51,56.51,56.51,-,0.50%
1384,2016-05-12,55.66,55.66,55.66,55.66,-,-1.50%
1385,2016-05-13,55.49,55.49,55.49,55.49,-,-0.31%
1386,2016-05-16,55.59,55.59,55.59,55.59,0.01K,0.18%
1387,2016-05-17,56.55,56.55,56.55,56.55,-,1.73%
1388,2016-05-18,56.21,56.21,56.21,56.21,-,-0.60%
1389,2016-05-19,56.11,56.11,56.11,56.11,-,-0.18%
1390,2016-05-20,56.0,56.0,56.0,56.0,-,-0.20%
1391,2016-05-23,55.78,55.78,55.78,55.78,-,-0.39%
1392,2016-05-24,55.65,55.65,55.65,55.65,0.01K,-0.23%
1393,2016-05-25,55.42,55.42,55.42,55.42,-,-0.41%
1394,2016-05-26,55.13,55.13,55.13,55.13,-,-0.52%
1395,2016-05-27,54.94,54.94,54.94,54.94,-,-0.34%
1396,2016-05-31,54.49,54.49,54.49,54.49,-,-0.82%
1397,2016-06-01,47.46,47.46,47.46,47.46,0.20K,-12.90%
1398,2016-06-02,47.69,47.69,47.69,47.69,0.01K,0.48%
1399,2016-06-03,48.19,48.19,48.19,48.19,-,1.05%
1400,2016-06-06,50.17,50.17,50.17,50.17,0.16K,4.11%
1401,2016-06-07,50.37,50.37,50.37,50.37,0.04K,0.40%
1402,2016-06-08,50.3,50.3,50.3,50.3,0.08K,-0.14%
1403,2016-06-09,50.7,50.7,50.7,50.7,0.04K,0.80%
1404,2016-06-10,50.86,50.86,50.86,50.86,-,0.32%
1405,2016-06-13,50.92,50.92,50.92,50.92,0.01K,0.12%
1406,2016-06-14,50.19,50.19,50.19,50.19,0.16K,-1.43%
1407,2016-06-15,50.27,50.27,50.27,50.27,0.20K,0.16%
1408,2016-06-16,50.38,50.38,50.38,50.38,0.04K,0.22%
1409,2016-06-17,50.55,50.15,50.15,50.15,0.02K,0.34%
1410,2016-06-20,50.54,50.54,50.54,50.54,0.01K,-0.02%
1411,2016-06-21,50.58,50.58,50.58,50.58,-,0.08%
1412,2016-06-22,50.83,50.83,50.83,50.83,0.10K,0.49%
1413,2016-06-23,50.87,50.87,50.87,50.87,-,0.08%
1414,2016-06-24,50.83,50.83,50.83,50.83,-,-0.08%
1415,2016-06-27,51.03,51.03,51.03,51.03,-,0.39%
1416,2016-06-28,51.12,51.12,51.12,51.12,0.05K,0.18%
1417,2016-06-29,51.23,51.23,51.23,51.23,0.04K,0.22%
1418,2016-06-30,51.36,51.36,51.36,51.36,0.01K,0.25%
1419,2016-07-01,52.73,52.6,52.6,52.6,0.04K,2.67%
1420,2016-07-05,54.16,54.16,54.16,54.16,0.10K,2.71%
1421,2016-07-06,52.88,52.88,52.88,52.88,0.03K,-2.36%
1422,2016-07-07,53.72,53.72,53.72,53.72,0.03K,1.59%
1423,2016-07-08,54.24,53.57,53.57,53.57,0.18K,0.97%
1424,2016-07-11,54.53,54.53,54.53,54.53,-,0.53%
1425,2016-07-12,55.56,55.56,55.56,55.56,0.01K,1.89%
1426,2016-07-13,56.36,56.36,56.36,56.36,0.08K,1.44%
1427,2016-07-14,56.11,56.11,56.11,56.11,0.45K,-0.44%
1428,2016-07-15,56.34,56.34,56.34,56.34,0.10K,0.41%
1429,2016-07-18,55.71,55.71,55.71,55.71,0.24K,-1.12%
1430,2016-07-19,55.65,55.65,55.65,55.65,0.29K,-0.11%
1431,2016-07-20,55.78,55.78,55.78,55.78,0.11K,0.23%
1432,2016-07-21,56.13,56.13,56.13,56.13,0.01K,0.63%
1433,2016-07-22,56.04,56.04,56.04,56.04,-,-0.16%
1434,2016-07-25,56.15,56.15,56.15,56.15,0.01K,0.20%
1435,2016-07-26,56.25,56.25,56.25,56.25,-,0.18%
1436,2016-07-27,56.34,56.34,56.34,56.34,0.01K,0.16%
1437,2016-07-28,56.5,56.5,56.5,56.5,-,0.28%
1438,2016-07-29,56.61,56.61,56.61,56.61,-,0.19%
1439,2016-08-01,59.78,59.78,59.78,59.78,0.22K,5.60%
1440,2016-08-02,59.88,59.88,59.88,59.88,0.22K,0.17%
1441,2016-08-03,59.48,59.48,59.48,59.48,0.04K,-0.67%
1442,2016-08-04,59.05,59.05,59.05,59.05,-,-0.72%
1443,2016-08-05,60.19,60.19,60.19,60.19,-,1.93%
1444,2016-08-08,60.99,60.99,60.99,60.99,0.03K,1.33%
1445,2016-08-09,60.32,60.32,60.32,60.32,-,-1.10%
1446,2016-08-10,60.25,60.25,60.25,60.25,0.23K,-0.12%
1447,2016-08-11,59.73,59.73,59.73,59.73,0.39K,-0.86%
1448,2016-08-12,59.83,59.83,59.83,59.83,0.38K,0.17%
1449,2016-08-15,59.66,59.66,59.66,59.66,0.04K,-0.28%
1450,2016-08-16,60.45,60.45,60.45,60.45,0.02K,1.32%
1451,2016-08-17,60.15,60.15,60.15,60.15,-,-0.50%
1452,2016-08-18,60.38,60.38,60.38,60.38,-,0.38%
1453,2016-08-19,60.59,59.68,60.63,59.68,0.02K,0.35%
1454,2016-08-22,60.67,60.67,60.67,60.67,0.04K,0.13%
1455,2016-08-23,60.78,60.78,60.78,60.78,0.05K,0.18%
1456,2016-08-24,60.78,60.78,60.78,60.78,-,0.00%
1457,2016-08-25,60.77,60.77,60.77,60.77,-,-0.02%
1458,2016-08-26,60.69,60.35,60.35,60.17,0.02K,-0.13%
1459,2016-08-29,60.58,60.58,60.58,60.58,0.02K,-0.18%
1460,2016-08-30,60.5,60.5,60.5,60.5,-,-0.13%
1461,2016-08-31,60.43,60.43,60.43,60.43,0.02K,-0.12%
1462,2016-09-01,57.95,57.95,57.95,57.95,0.24K,-4.10%
1463,2016-09-02,58.05,58.05,58.05,58.05,-,0.17%
1464,2016-09-06,58.35,58.35,58.35,58.35,0.03K,0.52%
1465,2016-09-07,57.47,57.47,57.47,57.47,0.03K,-1.51%
1466,2016-09-08,57.67,57.67,57.67,57.67,0.08K,0.35%
1467,2016-09-09,57.87,57.87,57.87,57.87,0.07K,0.35%
1468,2016-09-12,57.49,57.49,57.49,57.49,0.04K,-0.66%
1469,2016-09-13,57.43,57.43,57.43,57.43,0.02K,-0.10%
1470,2016-09-14,57.25,57.25,57.25,57.25,0.04K,-0.31%
1471,2016-09-15,57.15,57.15,57.15,57.15,-,-0.17%
1472,2016-09-16,57.03,57.03,57.03,57.03,-,-0.21%
1473,2016-09-19,56.92,56.92,56.92,56.92,-,-0.19%
1474,2016-09-20,57.0,57.0,57.0,57.0,0.06K,0.14%
1475,2016-09-21,56.88,56.88,56.88,56.88,0.01K,-0.21%
1476,2016-09-22,56.9,56.9,56.9,56.9,0.03K,0.04%
1477,2016-09-23,56.86,56.93,56.93,56.93,0.03K,-0.07%
1478,2016-09-26,56.85,56.85,56.85,56.85,-,-0.02%
1479,2016-09-27,56.78,56.78,56.78,56.78,-,-0.12%
1480,2016-09-28,56.74,56.74,56.74,56.74,-,-0.07%
1481,2016-09-29,56.71,56.71,56.71,56.71,-,-0.05%
1482,2016-09-30,56.63,56.67,56.67,56.67,0.00K,-0.14%
1483,2016-10-03,55.11,55.11,55.11,55.11,0.32K,-2.68%
1484,2016-10-04,55.15,55.15,55.15,55.15,-,0.07%
1485,2016-10-05,55.27,55.27,55.27,55.27,0.01K,0.22%
1486,2016-10-06,55.18,55.18,55.18,55.18,0.01K,-0.16%
1487,2016-10-07,54.97,54.97,54.97,54.97,0.07K,-0.38%
1488,2016-10-10,55.67,55.67,55.67,55.67,0.20K,1.27%
1489,2016-10-11,55.78,55.78,55.78,55.78,0.04K,0.20%
1490,2016-10-12,55.84,55.84,55.84,55.84,0.05K,0.11%
1491,2016-10-13,55.79,55.79,55.79,55.79,0.01K,-0.09%
1492,2016-10-14,56.14,56.5,57.27,56.5,0.05K,0.63%
1493,2016-10-17,56.33,56.33,56.33,56.33,0.10K,0.34%
1494,2016-10-18,56.38,56.38,56.38,56.38,0.19K,0.09%
1495,2016-10-19,56.46,56.46,56.46,56.46,0.11K,0.14%
1496,2016-10-20,56.58,56.58,56.58,56.58,0.08K,0.21%
1497,2016-10-21,56.6,56.6,56.6,56.6,-,0.04%
1498,2016-10-24,56.74,56.74,56.74,56.74,-,0.25%
1499,2016-10-25,56.96,56.96,56.96,56.96,-,0.39%
1500,2016-10-26,57.24,57.24,57.24,57.24,-,0.49%
1501,2016-10-27,57.47,57.47,57.47,57.47,-,0.40%
1502,2016-10-28,57.72,58.0,58.0,58.0,-,0.44%
1503,2016-10-31,62.77,62.77,62.77,62.77,0.39K,8.75%
1504,2016-11-01,63.56,63.56,63.56,63.56,0.18K,1.26%
1505,2016-11-02,62.59,62.59,62.59,62.59,0.10K,-1.53%
1506,2016-11-03,63.79,63.79,63.79,63.79,0.21K,1.92%
1507,2016-11-04,63.67,63.67,63.67,63.67,0.09K,-0.19%
1508,2016-11-07,65.91,65.91,65.91,65.91,0.27K,3.52%
1509,2016-11-08,65.99,65.99,65.99,65.99,0.08K,0.12%
1510,2016-11-09,68.34,68.34,68.34,68.34,0.42K,3.56%
1511,2016-11-10,69.74,69.74,69.74,69.74,0.31K,2.05%
1512,2016-11-11,73.35,72.71,73.62,72.55,0.40K,5.18%
1513,2016-11-14,72.23,72.23,72.23,72.23,0.05K,-1.53%
1514,2016-11-15,70.04,70.04,70.04,70.04,0.14K,-3.03%
1515,2016-11-16,70.41,70.41,70.41,70.41,0.05K,0.53%
1516,2016-11-17,70.33,70.33,70.33,70.33,0.12K,-0.11%
1517,2016-11-18,70.2,69.6,69.6,68.78,0.28K,-0.18%
1518,2016-11-21,70.0,70.0,70.0,70.0,0.04K,-0.28%
1519,2016-11-22,70.88,70.88,70.88,70.88,0.05K,1.26%
1520,2016-11-23,71.22,71.22,71.22,71.22,0.01K,0.48%
1521,2016-11-25,71.81,72.82,72.82,72.82,0.00K,0.83%
1522,2016-11-28,72.15,72.15,72.15,72.15,-,0.47%
1523,2016-11-29,72.26,72.26,72.26,72.26,-,0.15%
1524,2016-11-30,72.25,72.25,72.25,72.25,-,-0.01%
1525,2016-12-01,75.54,71.1,71.1,71.1,0.12K,4.55%
1526,2016-12-02,74.57,74.84,74.84,71.12,0.14K,-1.28%
1527,2016-12-05,76.2,75.7,75.7,75.7,0.02K,2.19%
1528,2016-12-06,76.72,76.15,77.1,76.15,0.01K,0.68%
1529,2016-12-07,79.2,79.2,79.2,79.2,0.02K,3.23%
1530,2016-12-08,79.44,78.2,79.07,77.89,0.11K,0.30%
1531,2016-12-09,78.89,77.42,77.42,76.73,0.05K,-0.69%
1532,2016-12-12,80.25,80.9,81.35,80.8,0.07K,1.72%
1533,2016-12-13,80.47,80.47,80.47,80.47,0.02K,0.27%
1534,2016-12-14,79.58,79.58,79.58,79.58,0.12K,-1.11%
1535,2016-12-15,79.94,79.94,79.94,79.94,0.15K,0.45%
1536,2016-12-16,79.89,79.89,79.89,79.89,0.12K,-0.06%
1537,2016-12-19,79.62,79.62,79.62,79.62,-,-0.34%
1538,2016-12-20,79.97,79.05,79.05,79.05,0.01K,0.44%
1539,2016-12-21,80.0,80.0,80.0,80.0,-,0.04%
1540,2016-12-22,79.8,79.8,79.8,79.8,-,-0.25%
1541,2016-12-23,79.75,79.75,79.75,79.75,0.01K,-0.06%
1542,2016-12-27,79.72,79.35,79.35,79.35,0.00K,-0.04%
1543,2016-12-28,79.75,79.75,79.75,79.75,-,0.04%
1544,2016-12-29,79.76,79.76,79.76,79.76,-,0.01%
1545,2016-12-30,79.75,79.75,79.75,79.74,-,-0.01%
1546,2017-01-03,74.37,74.37,74.37,74.37,-,-6.75%
1547,2017-01-04,74.66,74.66,74.66,74.66,0.21K,0.39%
1548,2017-01-05,76.46,76.46,76.46,76.46,-,2.41%
1549,2017-01-06,75.73,76.35,76.35,76.35,0.01K,-0.95%
1550,2017-01-09,77.09,76.35,76.98,76.05,0.07K,1.80%
1551,2017-01-10,78.27,77.5,77.5,77.5,0.02K,1.53%
1552,2017-01-11,78.65,78.4,78.6,78.4,0.05K,0.49%
1553,2017-01-12,78.83,78.85,79.14,78.85,0.08K,0.23%
1554,2017-01-13,78.69,78.69,78.69,78.69,-,-0.18%
1555,2017-01-17,79.83,82.0,82.0,80.65,0.05K,1.45%
1556,2017-01-18,79.66,79.66,79.66,79.66,-,-0.21%
1557,2017-01-19,79.64,79.64,79.64,79.64,-,-0.03%
1558,2017-01-20,79.51,79.51,79.51,79.51,-,-0.16%
1559,2017-01-23,79.69,79.6,79.6,79.6,0.01K,0.23%
1560,2017-01-24,80.05,80.05,80.05,80.05,-,0.45%
1561,2017-01-25,80.13,80.13,80.13,80.13,-,0.10%
1562,2017-01-26,80.22,80.22,80.22,80.22,-,0.11%
1563,2017-01-27,80.3,80.3,80.3,80.3,-,0.10%
1564,2017-01-30,80.3,80.3,80.3,80.3,-,0.00%
1565,2017-01-31,80.4,80.4,80.4,80.4,-,0.12%
1566,2017-02-01,83.12,83.12,83.12,83.12,0.15K,3.38%
1567,2017-02-02,83.82,84.0,84.0,84.0,0.01K,0.84%
1568,2017-02-03,80.15,79.96,79.96,79.57,0.26K,-4.38%
1569,2017-02-06,79.15,79.15,79.15,79.15,0.14K,-1.25%
1570,2017-02-07,81.02,81.02,81.02,81.02,0.01K,2.36%
1571,2017-02-08,81.88,81.88,81.88,81.88,-,1.06%
1572,2017-02-09,81.92,81.92,81.92,81.92,0.07K,0.05%
1573,2017-02-10,84.11,83.52,83.52,83.52,0.06K,2.67%
1574,2017-02-13,85.93,85.93,85.93,85.93,0.20K,2.16%
1575,2017-02-14,85.91,87.47,87.47,87.47,0.01K,-0.02%
1576,2017-02-15,85.86,85.86,85.86,85.86,-,-0.06%
1577,2017-02-16,85.72,86.46,86.46,86.23,0.01K,-0.16%
1578,2017-02-17,86.4,87.35,87.35,87.35,0.01K,0.79%
1579,2017-02-21,87.28,87.28,87.28,87.28,-,1.02%
1580,2017-02-22,87.48,87.48,87.48,87.48,-,0.23%
1581,2017-02-23,87.41,87.41,87.41,87.41,-,-0.08%
1582,2017-02-24,87.57,87.57,87.57,87.57,-,0.18%
1583,2017-02-27,87.89,87.89,87.89,87.89,-,0.37%
1584,2017-02-28,88.07,88.07,88.07,88.07,-,0.20%
1585,2017-03-01,87.62,86.8,87.65,86.8,0.37K,-0.51%
1586,2017-03-02,88.56,88.56,88.56,88.56,0.18K,1.07%
1587,2017-03-03,87.57,86.58,86.58,86.58,0.06K,-1.12%
1588,2017-03-06,86.73,86.04,86.04,85.86,0.02K,-0.96%
1589,2017-03-07,86.89,85.91,85.91,85.9,0.01K,0.18%
1590,2017-03-08,86.55,86.55,86.55,86.55,0.14K,-0.39%
1591,2017-03-09,86.35,84.45,84.45,84.42,0.41K,-0.23%
1592,2017-03-10,86.44,84.8,84.8,84.8,0.01K,0.10%
1593,2017-03-13,87.51,87.51,87.51,87.51,0.28K,1.24%
1594,2017-03-14,88.04,88.04,88.04,88.04,0.02K,0.61%
1595,2017-03-15,89.03,89.03,89.03,89.03,0.01K,1.12%
1596,2017-03-16,89.5,89.5,89.5,89.5,0.06K,0.53%
1597,2017-03-17,89.47,89.62,89.62,89.62,0.01K,-0.03%
1598,2017-03-20,89.42,89.42,89.42,89.42,0.01K,-0.06%
1599,2017-03-21,88.99,88.99,88.99,88.99,0.02K,-0.48%
1600,2017-03-22,88.59,88.59,88.59,88.59,-,-0.45%
1601,2017-03-23,88.51,88.51,88.51,88.51,-,-0.09%
1602,2017-03-24,88.35,88.35,88.35,88.35,-,-0.18%
1603,2017-03-27,87.91,87.91,87.91,87.91,-,-0.50%
1604,2017-03-28,87.63,87.63,87.63,87.63,-,-0.32%
1605,2017-03-29,87.44,87.44,87.44,87.44,-,-0.22%
1606,2017-03-30,87.19,87.19,87.19,87.19,-,-0.29%
1607,2017-03-31,86.84,86.84,86.84,86.84,-,-0.40%
1608,2017-04-03,78.45,78.45,78.45,78.45,-,-9.66%
1609,2017-04-04,79.36,79.36,79.36,79.36,0.09K,1.16%
1610,2017-04-05,79.44,79.44,79.44,79.44,0.06K,0.10%
1611,2017-04-06,78.92,78.92,78.92,78.92,0.05K,-0.65%
1612,2017-04-07,76.91,76.91,76.91,76.91,0.28K,-2.55%
1613,2017-04-10,75.28,75.28,75.28,75.28,0.04K,-2.12%
1614,2017-04-11,74.89,74.89,74.89,74.89,0.03K,-0.52%
1615,2017-04-12,73.43,73.43,73.43,73.43,-,-1.95%
1616,2017-04-13,73.02,73.02,73.02,73.02,-,-0.56%
1617,2017-04-17,72.08,72.08,72.08,72.08,-,-1.29%
1618,2017-04-18,70.74,70.74,70.74,70.74,0.00K,-1.86%
1619,2017-04-19,70.95,70.95,70.95,70.95,0.03K,0.30%
1620,2017-04-20,70.89,70.89,70.89,70.89,0.01K,-0.08%
1621,2017-04-21,70.93,70.93,70.93,70.93,-,0.06%
1622,2017-04-24,70.67,70.67,70.67,70.67,0.02K,-0.37%
1623,2017-04-25,70.44,70.44,70.44,70.44,-,-0.33%
1624,2017-04-26,70.26,70.26,70.26,70.26,-,-0.26%
1625,2017-04-27,70.1,70.1,70.1,70.1,-,-0.23%
1626,2017-04-28,69.97,69.97,69.97,69.97,-,-0.19%
1627,2017-05-01,68.0,68.0,68.0,68.0,-,-2.82%
1628,2017-05-02,68.72,68.72,68.72,68.72,0.08K,1.06%
1629,2017-05-03,67.33,67.33,67.33,67.33,0.18K,-2.02%
1630,2017-05-04,63.88,63.88,63.88,63.88,0.04K,-5.12%
1631,2017-05-05,62.49,62.49,62.49,62.49,0.01K,-2.18%
1632,2017-05-08,60.72,60.72,60.72,60.72,0.02K,-2.83%
1633,2017-05-09,61.37,61.37,61.37,61.37,0.10K,1.07%
1634,2017-05-10,62.63,62.63,62.63,62.63,-,2.05%
1635,2017-05-11,62.01,62.01,62.01,62.01,-,-0.99%
1636,2017-05-12,61.45,61.45,61.45,61.45,-,-0.90%
1637,2017-05-15,61.2,61.2,61.2,61.2,0.09K,-0.41%
1638,2017-05-16,61.48,61.48,61.48,61.48,-,0.46%
1639,2017-05-17,62.04,62.04,62.04,62.04,-,0.91%
1640,2017-05-18,61.51,61.51,61.51,61.51,-,-0.85%
1641,2017-05-19,61.91,61.91,61.91,61.91,-,0.65%
1642,2017-05-22,61.94,61.94,61.94,61.94,-,0.05%
1643,2017-05-23,61.9,61.9,61.9,61.9,-,-0.06%
1644,2017-05-24,61.5,61.5,61.5,61.5,-,-0.65%
1645,2017-05-25,61.4,61.4,61.4,61.4,-,-0.16%
1646,2017-05-26,61.25,61.25,61.25,61.25,-,-0.24%
1647,2017-05-30,60.93,60.93,60.93,60.93,-,-0.52%
1648,2017-05-31,60.71,60.71,60.71,60.71,-,-0.36%
1649,2017-06-01,55.39,55.39,55.39,55.39,0.04K,-8.76%
1650,2017-06-02,56.27,56.27,56.27,56.27,0.07K,1.59%
1651,2017-06-05,55.49,55.49,55.49,55.49,0.01K,-1.39%
1652,2017-06-06,55.67,55.67,55.67,55.67,0.04K,0.32%
1653,2017-06-07,55.13,55.13,55.13,55.13,0.01K,-0.97%
1654,2017-06-08,54.9,54.9,54.9,54.9,0.07K,-0.42%
1655,2017-06-09,54.52,54.52,54.52,54.52,0.02K,-0.69%
1656,2017-06-12,54.77,54.77,54.77,54.77,-,0.46%
1657,2017-06-13,54.01,54.01,54.01,54.01,-,-1.39%
