Date,Price,Open,High,Low,Vol.,Change %
1677,2016-07-11,615,615,615,615,-,0.00%
1678,2016-07-12,615,615,615,615,-,0.00%
1679,2016-07-13,614,614,614,614,-,-0.16%
1680,2016-07-14,615,615,615,615,-,0.16%
1681,2016-07-15,614,614,614,614,-,-0.16%
1682,2016-07-18,614,614,614,614,-,0.00%
1683,2016-07-19,614,614,614,614,-,0.00%
1684,2016-07-20,620,620,620,620,-,0.98%
1685,2016-07-21,620,620,620,620,0.00K,0.00%
1686,2016-07-22,620,620,620,620,-,0.00%
1687,2016-07-25,619,619,619,619,-,-0.16%
1688,2016-07-26,619,619,619,619,-,0.00%
1689,2016-07-27,593,593,593,593,-,-4.20%
1690,2016-07-28,593,593,593,593,-,0.00%
1691,2016-07-29,595,595,595,595,-,0.34%
1692,2016-08-01,593,593,593,593,0.03K,-0.34%
1693,2016-08-02,596,596,596,596,-,0.51%
1694,2016-08-03,596,596,596,596,-,0.00%
1695,2016-08-04,596,596,596,596,-,0.00%
1696,2016-08-05,596,596,596,596,-,0.00%
1697,2016-08-08,596,596,596,596,-,0.00%
1698,2016-08-09,596,596,596,596,-,0.00%
1699,2016-08-10,596,596,596,596,-,0.00%
1700,2016-08-11,596,596,596,596,-,0.00%
1701,2016-08-12,595,595,595,595,-,-0.17%
1702,2016-08-15,595,595,595,595,-,0.00%
1703,2016-08-16,596,596,596,596,-,0.17%
1704,2016-08-17,596,596,596,596,-,0.00%
1705,2016-08-18,597,597,597,597,-,0.17%
1706,2016-08-19,596,596,596,596,-,-0.17%
1707,2016-08-22,596,596,596,596,-,0.00%
1708,2016-08-23,596,596,596,596,-,0.00%
1709,2016-08-24,591,591,591,591,-,-0.84%
1710,2016-08-25,591,591,591,591,-,0.00%
1711,2016-08-26,591,591,591,591,-,0.00%
1712,2016-08-29,591,591,591,591,-,0.00%
1713,2016-08-30,591,591,591,591,-,0.00%
1714,2016-08-31,555,555,555,555,-,-6.09%
1715,2016-09-01,555,555,555,555,-,0.00%
1716,2016-09-02,555,555,555,555,-,0.00%
1717,2016-09-06,555,555,555,555,-,0.00%
1718,2016-09-07,555,555,555,555,-,0.00%
1719,2016-09-08,550,550,550,550,0.00K,-0.90%
1720,2016-09-09,550,550,550,550,-,0.00%
1721,2016-09-12,550,550,550,550,-,0.00%
1722,2016-09-13,550,550,550,550,-,0.00%
1723,2016-09-14,550,550,550,550,-,0.00%
1724,2016-09-15,545,545,545,545,-,-0.91%
1725,2016-09-16,545,545,545,545,-,0.00%
1726,2016-09-19,545,545,545,545,-,0.00%
1727,2016-09-20,545,545,545,545,-,0.00%
1728,2016-09-21,542,542,542,542,-,-0.55%
1729,2016-09-22,542,542,542,542,-,0.00%
1730,2016-09-23,542,542,542,542,-,0.00%
1731,2016-09-26,542,542,542,542,-,0.00%
1732,2016-09-27,542,542,542,542,-,0.00%
1733,2016-09-28,495,495,495,495,0.00K,-8.67%
1734,2016-09-29,495,495,495,495,-,0.00%
1735,2016-09-30,496,496,496,496,-,0.20%
1736,2016-10-03,496,496,496,496,0.05K,0.00%
1737,2016-10-04,495,496,496,495,0.00K,-0.20%
1738,2016-10-05,491,491,491,491,0.01K,-0.81%
1739,2016-10-06,488,490,490,490,0.06K,-0.61%
1740,2016-10-07,488,488,488,488,-,0.00%
1741,2016-10-10,487,487,487,487,0.17K,-0.20%
1742,2016-10-11,487,487,487,487,-,0.00%
1743,2016-10-12,491,491,491,491,0.10K,0.82%
1744,2016-10-13,491,491,491,491,-,0.00%
1745,2016-10-14,491,491,491,491,-,0.00%
1746,2016-10-17,491,491,491,491,-,0.00%
1747,2016-10-18,490,490,490,490,-,-0.20%
1748,2016-10-19,490,490,490,490,-,0.00%
1749,2016-10-20,490,490,490,490,-,0.00%
1750,2016-10-21,490,490,490,490,-,0.00%
1751,2016-10-24,490,490,490,490,-,0.00%
1752,2016-10-25,490,490,490,490,-,0.00%
1753,2016-10-26,497,497,497,497,-,1.43%
1754,2016-10-27,497,497,497,497,-,0.00%
1755,2016-10-28,492,492,492,492,-,-1.01%
1756,2016-10-31,492,492,492,492,-,0.00%
1757,2016-11-01,492,492,492,492,-,0.00%
1758,2016-11-02,492,492,492,492,-,0.00%
1759,2016-11-03,492,492,492,492,-,0.00%
1760,2016-11-04,492,492,492,492,-,0.00%
1761,2016-11-07,492,492,492,492,-,0.00%
1762,2016-11-08,492,492,492,492,-,0.00%
1763,2016-11-09,492,492,492,492,-,0.00%
1764,2016-11-10,492,492,492,492,-,0.00%
1765,2016-11-11,492,492,492,492,-,0.00%
1766,2016-11-14,492,492,492,492,-,0.00%
1767,2016-11-15,492,492,492,492,-,0.00%
1768,2016-11-16,494,494,494,494,-,0.41%
1769,2016-11-17,494,494,494,494,-,0.00%
1770,2016-11-18,510,510,510,510,0.04K,3.24%
1771,2016-11-21,510,510,510,510,-,0.00%
1772,2016-11-22,510,510,510,510,-,0.00%
1773,2016-11-23,510,510,510,510,-,0.00%
1774,2016-11-25,510,510,510,510,-,0.00%
1775,2016-11-28,510,510,510,510,-,0.00%
1776,2016-11-29,510,510,510,510,-,0.00%
1777,2016-11-30,562,562,562,562,-,10.20%
1778,2016-12-01,565,565,565,565,-,0.53%
1779,2016-12-02,565,565,565,565,-,0.00%
1780,2016-12-05,575,575,575,575,-,1.77%
1781,2016-12-06,575,575,575,575,-,0.00%
1782,2016-12-07,570,570,570,570,-,-0.87%
1783,2016-12-08,570,570,570,570,-,0.00%
1784,2016-12-09,570,570,570,570,-,0.00%
1785,2016-12-12,570,570,570,570,-,0.00%
1786,2016-12-13,572,572,572,572,-,0.35%
1787,2016-12-14,575,575,575,575,-,0.52%
1788,2016-12-15,585,585,585,585,-,1.74%
1789,2016-12-16,585,585,585,585,-,0.00%
1790,2016-12-19,585,585,585,585,-,0.00%
1791,2016-12-20,585,585,585,585,-,0.00%
1792,2016-12-21,585,585,585,585,-,0.00%
1793,2016-12-22,585,585,585,585,-,0.00%
1794,2016-12-23,585,585,585,585,-,0.00%
1795,2016-12-27,585,585,585,585,-,0.00%
1796,2016-12-28,633,633,633,633,-,8.21%
1797,2016-12-29,633,633,633,633,-,0.00%
1798,2016-12-30,633,633,633,633,-,0.00%
1799,2017-01-03,633,633,633,633,-,0.00%
1800,2017-01-04,628,628,628,628,-,-0.79%
1801,2017-01-05,625,625,625,625,-,-0.48%
1802,2017-01-06,625,625,625,625,-,0.00%
1803,2017-01-09,625,625,625,625,-,0.00%
1804,2017-01-10,625,625,625,625,-,0.00%
1805,2017-01-11,622,622,622,622,0.03K,-0.48%
1806,2017-01-12,622,622,622,622,-,0.00%
1807,2017-01-13,622,622,622,622,-,0.00%
1808,2017-01-17,622,622,622,622,-,0.00%
1809,2017-01-18,620,620,620,620,0.00K,-0.32%
1810,2017-01-19,620,620,620,620,-,0.00%
1811,2017-01-20,620,620,620,620,-,0.00%
1812,2017-01-23,620,620,620,620,-,0.00%
1813,2017-01-24,620,620,620,620,-,0.00%
1814,2017-01-25,630,630,630,630,0.03K,1.61%
1815,2017-01-26,625,625,625,625,-,-0.79%
1816,2017-01-27,618,618,618,618,0.05K,-1.12%
1817,2017-01-30,618,618,618,618,-,0.00%
1818,2017-01-31,618,618,618,618,-,0.00%
1819,2017-02-01,620,620,620,620,-,0.32%
1820,2017-02-02,620,620,620,620,-,0.00%
1821,2017-02-03,620,620,620,620,-,0.00%
1822,2017-02-06,620,620,620,620,0.00K,0.00%
1823,2017-02-07,620,620,620,620,-,0.00%
1824,2017-02-08,620,620,620,620,-,0.00%
1825,2017-02-09,620,620,620,620,-,0.00%
1826,2017-02-10,620,620,620,620,-,0.00%
1827,2017-02-13,623,623,623,623,0.01K,0.48%
1828,2017-02-14,623,623,623,623,-,0.00%
1829,2017-02-15,616,616,616,616,-,-1.12%
1830,2017-02-16,615,615,615,615,-,-0.16%
1831,2017-02-17,615,615,615,615,-,0.00%
1832,2017-02-21,612,612,612,612,-,-0.49%
1833,2017-02-22,617,617,617,617,-,0.82%
1834,2017-02-23,620,620,620,620,0.00K,0.49%
1835,2017-02-24,620,620,620,620,-,0.00%
1836,2017-02-27,620,620,620,620,-,0.00%
1837,2017-02-28,620,620,620,620,-,0.00%
1838,2017-03-01,620,620,620,620,-,0.00%
1839,2017-03-02,620,620,620,620,-,0.00%
1840,2017-03-03,620,620,620,620,-,0.00%
1841,2017-03-06,620,620,620,620,-,0.00%
1842,2017-03-07,620,620,620,620,-,0.00%
1843,2017-03-08,622,622,622,622,-,0.32%
1844,2017-03-09,625,625,625,625,-,0.48%
1845,2017-03-10,625,625,625,625,-,0.00%
1846,2017-03-13,625,625,625,625,-,0.00%
1847,2017-03-14,625,625,625,625,-,0.00%
1848,2017-03-15,625,625,625,625,-,0.00%
1849,2017-03-16,625,625,625,625,-,0.00%
1850,2017-03-17,625,625,625,625,-,0.00%
1851,2017-03-20,625,625,625,625,-,0.00%
1852,2017-03-21,625,625,625,625,-,0.00%
1853,2017-03-22,653,653,653,653,-,4.48%
1854,2017-03-23,653,653,653,653,-,0.00%
1855,2017-03-24,648,648,648,648,-,-0.77%
1856,2017-03-27,643,643,643,643,-,-0.77%
1857,2017-03-28,638,638,638,638,-,-0.78%
1858,2017-03-29,630,630,630,630,-,-1.25%
1859,2017-03-30,630,630,630,630,-,0.00%
1860,2017-03-31,630,630,630,630,-,0.00%
1861,2017-04-03,640,640,640,640,-,1.59%
1862,2017-04-04,640,640,640,640,-,0.00%
1863,2017-04-05,655,655,655,655,-,2.34%
1864,2017-04-06,655,655,655,655,-,0.00%
1865,2017-04-07,655,655,655,655,-,0.00%
1866,2017-04-10,655,655,655,655,-,0.00%
1867,2017-04-11,655,655,655,655,-,0.00%
1868,2017-04-12,655,655,655,655,-,0.00%
1869,2017-04-13,655,655,655,655,-,0.00%
1870,2017-04-17,655,655,655,655,-,0.00%
1871,2017-04-18,650,650,650,650,-,-0.76%
1872,2017-04-19,650,650,650,650,-,0.00%
1873,2017-04-20,650,650,650,650,-,0.00%
1874,2017-04-21,650,650,650,650,-,0.00%
1875,2017-04-24,650,650,650,650,-,0.00%
1876,2017-04-25,650,650,650,650,-,0.00%
1877,2017-04-26,625,625,625,625,-,-3.85%
1878,2017-04-27,615,615,615,615,-,-1.60%
1879,2017-04-28,615,615,615,615,-,0.00%
1880,2017-05-01,618,618,618,618,-,0.49%
1881,2017-05-02,616,616,616,616,-,-0.32%
1882,2017-05-03,610,610,610,610,0.00K,-0.97%
1883,2017-05-04,610,610,610,610,-,0.00%
1884,2017-05-05,610,610,610,610,-,0.00%
1885,2017-05-08,610,610,610,610,-,0.00%
1886,2017-05-09,610,610,610,610,-,0.00%
1887,2017-05-10,610,610,610,610,-,0.00%
1888,2017-05-11,610,610,610,610,-,0.00%
1889,2017-05-12,610,610,610,610,-,0.00%
1890,2017-05-15,615,615,615,615,-,0.82%
1891,2017-05-16,615,615,615,615,-,0.00%
1892,2017-05-17,615,615,615,615,-,0.00%
1893,2017-05-18,613,613,613,613,-,-0.33%
1894,2017-05-19,613,613,613,613,-,0.00%
1895,2017-05-22,613,613,613,613,-,0.00%
1896,2017-05-23,613,613,613,613,-,0.00%
1897,2017-05-24,613,613,613,613,-,0.00%
1898,2017-05-25,613,613,613,613,-,0.00%
1899,2017-05-26,613,613,613,613,-,0.00%
1900,2017-05-30,613,613,613,613,-,0.00%
1901,2017-05-31,575,575,575,575,0.06K,-6.20%
1902,2017-06-01,575,575,575,575,-,0.00%
1903,2017-06-02,575,575,575,575,-,0.00%
1904,2017-06-05,580,580,580,580,-,0.87%
1905,2017-06-06,589,590,590,589,0.01K,1.55%
1906,2017-06-07,589,589,589,589,-,0.00%
1907,2017-06-08,591,591,591,591,-,0.34%
1908,2017-06-09,600,600,600,600,0.01K,1.52%
1909,2017-06-12,598,598,598,598,-,-0.33%
1910,2017-06-13,596,596,596,596,-,-0.33%
1911,2017-06-14,590,590,590,590,0.00K,-1.01%
1912,2017-06-15,589,589,589,589,-,-0.17%
1913,2017-06-16,589,589,589,589,-,0.00%
1914,2017-06-19,589,589,589,589,-,0.00%
1915,2017-06-20,589,589,589,589,-,0.00%
1916,2017-06-21,589,589,589,589,-,0.00%
1917,2017-06-22,589,589,589,589,-,0.00%
1918,2017-06-23,589,589,589,589,-,0.00%
1919,2017-06-26,589,589,589,589,-,0.00%
1920,2017-06-27,589,589,589,589,-,0.00%
1921,2017-06-28,629,629,629,629,-,6.79%
1922,2017-06-29,629,629,629,629,-,0.00%
1923,2017-06-30,640,640,640,640,0.05K,1.75%
1924,2017-07-03,638,638,638,638,0.04K,-0.31%
1925,2017-07-05,633,637,637,633,0.03K,-0.78%
1926,2017-07-06,625,625,625,625,0.03K,-1.26%
1927,2017-07-07,625,625,625,625,0.01K,0.00%
1928,2017-07-10,620,620,620,620,-,-0.80%
1929,2017-07-11,622,620,620,620,0.03K,0.32%
1930,2017-07-12,624,615,615,615,0.03K,0.32%
1931,2017-07-13,620,620,620,620,0.00K,-0.64%
1932,2017-07-14,620,620,620,620,-,0.00%
1933,2017-07-17,617,617,617,617,-,-0.48%
1934,2017-07-18,620,620,620,620,-,0.49%
1935,2017-07-19,617,617,617,617,-,-0.48%
1936,2017-07-20,617,617,617,617,-,0.00%
1937,2017-07-21,617,617,617,617,-,0.00%
1938,2017-07-24,617,617,617,617,-,0.00%
1939,2017-07-25,615,615,615,615,-,-0.32%
1940,2017-07-26,628,626,630,624,0.18K,2.11%
1941,2017-07-27,625,625,625,625,0.11K,-0.48%
1942,2017-07-28,625,623,623,623,0.03K,0.00%
1943,2017-07-31,628,628,628,628,0.02K,0.48%
1944,2017-08-01,620,620,620,620,0.10K,-1.27%
1945,2017-08-02,625,625,625,625,0.05K,0.81%
1946,2017-08-03,620,620,620,620,0.00K,-0.80%
1947,2017-08-04,619,619,619,619,-,-0.16%
1948,2017-08-07,619,619,619,619,-,0.00%
1949,2017-08-08,619,619,619,619,-,0.00%
1950,2017-08-09,619,619,619,619,-,0.00%
1951,2017-08-10,621,621,621,621,-,0.32%
1952,2017-08-11,621,621,621,621,-,0.00%
1953,2017-08-14,621,621,621,621,-,0.00%
1954,2017-08-15,621,621,621,621,-,0.00%
1955,2017-08-16,621,621,621,621,-,0.00%
1956,2017-08-17,621,621,621,621,-,0.00%
1957,2017-08-18,621,621,621,621,-,0.00%
1958,2017-08-21,621,621,621,621,-,0.00%
1959,2017-08-22,621,621,621,621,-,0.00%
1960,2017-08-23,621,621,621,621,-,0.00%
1961,2017-08-24,621,621,621,621,-,0.00%
1962,2017-08-25,621,621,621,621,-,0.00%
1963,2017-08-28,621,621,621,621,-,0.00%
1964,2017-08-29,621,621,621,621,-,0.00%
1965,2017-08-30,632,632,632,632,0.08K,1.77%
1966,2017-08-31,634,634,634,634,0.08K,0.32%
1967,2017-09-01,638,638,638,638,0.06K,0.63%
1968,2017-09-05,644,644,644,644,0.51K,0.94%
1969,2017-09-06,640,640,640,640,-,-0.62%
1970,2017-09-07,638,640,640,640,0.00K,-0.31%
1971,2017-09-08,638,638,638,638,-,0.00%
1972,2017-09-11,638,638,638,638,-,0.00%
1973,2017-09-12,633,633,633,633,-,-0.78%
1974,2017-09-13,627,627,627,627,-,-0.95%
1975,2017-09-14,625,625,625,625,0.01K,-0.32%
1976,2017-09-15,624,624,624,624,-,-0.16%
1977,2017-09-18,620,620,620,620,0.01K,-0.64%
1978,2017-09-19,620,620,620,620,-,0.00%
1979,2017-09-20,620,620,620,620,-,0.00%
1980,2017-09-21,620,620,620,620,-,0.00%
1981,2017-09-22,620,620,620,620,-,0.00%
1982,2017-09-25,620,604,620,604,0.01K,0.00%
1983,2017-09-26,620,620,620,620,-,0.00%
1984,2017-09-27,596,596,596,596,0.43K,-3.87%
1985,2017-09-28,599,599,599,599,0.01K,0.50%
1986,2017-09-29,599,599,599,599,-,0.00%
1987,2017-10-02,595,595,595,595,0.01K,-0.67%
1988,2017-10-03,595,596,596,596,0.11K,0.00%
1989,2017-10-04,606,605,606,605,0.00K,1.85%
1990,2017-10-05,605,605,605,605,-,-0.17%
1991,2017-10-06,604,604,604,604,-,-0.17%
1992,2017-10-09,600,600,600,600,0.00K,-0.66%
1993,2017-10-10,600,600,600,600,0.00K,0.00%
1994,2017-10-11,595,595,595,595,0.05K,-0.83%
1995,2017-10-12,595,595,595,595,-,0.00%
1996,2017-10-13,595,595,595,595,-,0.00%
1997,2017-10-16,590,590,590,590,0.01K,-0.84%
1998,2017-10-17,590,590,590,590,-,0.00%
1999,2017-10-18,590,590,590,590,-,0.00%
2000,2017-10-19,595,595,595,595,0.00K,0.85%
2001,2017-10-20,595,595,595,595,0.01K,0.00%
2002,2017-10-23,595,595,595,595,-,0.00%
2003,2017-10-24,595,595,595,595,-,0.00%
2004,2017-10-25,605,605,605,605,0.08K,1.68%
2005,2017-10-26,605,605,605,605,0.25K,0.00%
2006,2017-10-27,605,605,605,605,-,0.00%
2007,2017-10-30,605,605,605,605,-,0.00%
2008,2017-10-31,605,605,605,605,0.03K,0.00%
2009,2017-11-01,612,612,612,612,0.03K,1.16%
2010,2017-11-02,612,612,612,612,-,0.00%
2011,2017-11-03,612,612,612,612,-,0.00%
2012,2017-11-06,611,611,611,611,-,-0.16%
2013,2017-11-07,609,609,609,609,-,-0.33%
2014,2017-11-08,610,610,610,610,-,0.16%
2015,2017-11-09,610,610,610,610,-,0.00%
2016,2017-11-10,609,609,609,609,-,-0.16%
2017,2017-11-13,606,606,606,606,-,-0.49%
2018,2017-11-14,606,606,606,606,-,0.00%
2019,2017-11-15,612,612,612,612,-,0.99%
2020,2017-11-16,611,611,611,611,-,-0.16%
2021,2017-11-17,611,611,611,611,-,0.00%
2022,2017-11-20,611,611,611,611,-,0.00%
2023,2017-11-21,611,611,611,611,-,0.00%
2024,2017-11-22,611,611,611,611,-,0.00%
2025,2017-11-24,611,611,611,611,-,0.00%
2026,2017-11-27,611,611,611,611,-,0.00%
2027,2017-11-28,611,611,611,611,-,0.00%
2028,2017-11-29,629,629,629,629,-,2.95%
2029,2017-11-30,629,629,629,629,-,0.00%
2030,2017-12-01,629,629,629,629,-,0.00%
2031,2017-12-04,629,629,629,629,0.00K,0.00%
2032,2017-12-05,629,629,629,629,-,0.00%
2033,2017-12-06,630,630,630,630,-,0.16%
2034,2017-12-07,630,630,630,630,-,0.00%
2035,2017-12-08,635,635,635,635,-,0.79%
2036,2017-12-11,641,640,650,640,0.06K,0.94%
2037,2017-12-12,642,642,642,642,-,0.16%
2038,2017-12-13,640,640,640,640,-,-0.31%
2039,2017-12-14,640,640,640,640,-,0.00%
2040,2017-12-15,640,640,640,640,-,0.00%
2041,2017-12-18,635,635,635,635,0.01K,-0.78%
2042,2017-12-19,635,635,635,635,0.01K,0.00%
2043,2017-12-20,634,634,634,634,-,-0.16%
2044,2017-12-21,633,633,633,633,-,-0.16%
2045,2017-12-22,636,638,638,638,0.03K,0.47%
2046,2017-12-26,635,635,635,635,-,-0.16%
2047,2017-12-27,662,662,662,662,-,4.25%
2048,2017-12-28,663,663,663,663,-,0.15%
2049,2017-12-29,662,662,662,662,-,-0.15%
2050,2018-01-02,660,660,660,660,0.01K,-0.30%
2051,2018-01-03,660,662,662,662,0.05K,0.00%
2052,2018-01-04,662,662,662,662,0.01K,0.30%
2053,2018-01-05,662,662,662,662,-,0.00%
2054,2018-01-08,663,662,663,662,0.01K,0.15%
2055,2018-01-09,663,663,663,663,-,0.00%
2056,2018-01-10,666,667,667,662,0.07K,0.45%
2057,2018-01-11,666,666,666,666,-,0.00%
2058,2018-01-12,669,667,669,667,0.07K,0.45%
2059,2018-01-16,675,671,675,669,0.14K,0.90%
2060,2018-01-17,675,675,675,675,-,0.00%
2061,2018-01-18,675,675,675,675,-,0.00%
2062,2018-01-19,675,675,675,675,0.07K,0.00%
2063,2018-01-22,679,679,679,679,0.01K,0.59%
2064,2018-01-23,677,677,677,677,0.00K,-0.29%
2065,2018-01-24,679,679,679,679,0.01K,0.30%
2066,2018-01-25,679,679,679,679,-,0.00%
2067,2018-01-26,679,679,679,679,-,0.00%
2068,2018-01-29,679,679,679,679,-,0.00%
2069,2018-01-30,679,679,679,679,-,0.00%
2070,2018-01-31,731,729,735,729,0.02K,7.66%
2071,2018-02-01,722,726,728,722,0.03K,-1.23%
2072,2018-02-02,722,715,726,714,0.03K,0.00%
2073,2018-02-05,730,725,730,725,0.01K,1.11%
2074,2018-02-06,733,728,733,725,0.09K,0.41%
2075,2018-02-07,744,720,745,715,0.07K,1.50%
2076,2018-02-08,739,739,739,739,0.00K,-0.67%
2077,2018-02-09,742,715,742,715,0.03K,0.41%
2078,2018-02-12,744,743,744,743,0.02K,0.27%
2079,2018-02-13,744,751,751,744,0.03K,0.00%
2080,2018-02-14,745,741,745,740,0.04K,0.13%
2081,2018-02-15,745,745,745,745,-,0.00%
2082,2018-02-16,751,751,751,751,0.00K,0.81%
2083,2018-02-20,748,743,752,742,0.02K,-0.40%
2084,2018-02-21,746,746,746,746,-,-0.27%
2085,2018-02-22,745,745,745,745,-,-0.13%
2086,2018-02-23,745,745,745,745,-,0.00%
2087,2018-02-26,746,747,747,740,0.02K,0.13%
2088,2018-02-27,746,746,746,746,-,0.00%
2089,2018-02-28,805,785,815,785,0.05K,7.91%
2090,2018-03-01,840,795,840,794,0.18K,4.35%
2091,2018-03-02,836,832,839,832,0.21K,-0.48%
2092,2018-03-05,830,840,840,834,0.06K,-0.72%
2093,2018-03-06,824,829,829,824,0.04K,-0.72%
2094,2018-03-07,819,826,826,819,0.01K,-0.61%
2095,2018-03-08,820,814,822,814,0.02K,0.12%
2096,2018-03-09,820,820,820,820,-,0.00%
2097,2018-03-12,820,820,820,820,-,0.00%
2098,2018-03-13,817,817,817,817,0.05K,-0.37%
2099,2018-03-14,817,817,817,817,0.00K,0.00%
2100,2018-03-15,817,817,817,817,-,0.00%
2101,2018-03-16,822,822,822,822,-,0.61%
2102,2018-03-19,822,822,822,822,-,0.00%
2103,2018-03-20,822,822,822,822,-,0.00%
2104,2018-03-21,825,825,825,825,-,0.36%
2105,2018-03-22,825,825,825,825,-,0.00%
2106,2018-03-23,825,825,825,825,-,0.00%
2107,2018-03-26,825,825,825,825,-,0.00%
2108,2018-03-27,825,825,825,825,0.00K,0.00%
2109,2018-03-28,860,861,861,845,0.01K,4.24%
2110,2018-03-29,859,859,859,859,0.00K,-0.12%
2111,2018-04-02,860,860,860,860,0.03K,0.12%
2112,2018-04-03,865,867,877,866,0.08K,0.58%
2113,2018-04-04,862,872,872,859,0.01K,-0.35%
2114,2018-04-05,860,861,866,859,0.01K,-0.23%
2115,2018-04-06,849,864,864,844,0.05K,-1.28%
2116,2018-04-09,856,845,856,845,0.02K,0.82%
2117,2018-04-10,868,861,871,860,0.01K,1.40%
2118,2018-04-11,862,866,866,855,0.02K,-0.69%
2119,2018-04-12,858,860,860,856,0.01K,-0.46%
2120,2018-04-13,859,858,859,858,0.00K,0.12%
2121,2018-04-16,855,860,865,855,0.02K,-0.47%
2122,2018-04-17,857,857,857,857,-,0.23%
2123,2018-04-18,856,859,859,854,0.01K,-0.12%
2124,2018-04-19,859,854,859,854,0.00K,0.35%
2125,2018-04-20,870,863,870,863,0.00K,1.28%
2126,2018-04-23,867,865,868,865,0.01K,-0.34%
2127,2018-04-24,864,869,870,864,0.01K,-0.35%
2128,2018-04-25,845,837,851,834,0.09K,-2.20%
2129,2018-04-26,856,859,869,853,0.81K,1.30%
2130,2018-04-27,860,857,860,857,0.01K,0.47%
2131,2018-04-30,865,865,866,863,0.05K,0.58%
2132,2018-05-01,862,869,877,862,0.01K,-0.35%
2133,2018-05-02,867,864,867,864,0.00K,0.58%
2134,2018-05-03,863,863,863,863,0.00K,-0.46%
2135,2018-05-04,862,862,862,862,0.00K,-0.12%
2136,2018-05-07,863,860,863,852,0.02K,0.12%
2137,2018-05-08,870,862,863,861,0.01K,0.81%
2138,2018-05-09,870,868,873,868,0.01K,0.00%
2139,2018-05-10,878,878,878,878,-,0.92%
2140,2018-05-11,878,878,878,878,-,0.00%
2141,2018-05-14,873,878,878,873,0.06K,-0.57%
2142,2018-05-15,875,878,880,874,0.04K,0.23%
2143,2018-05-16,882,876,882,876,0.01K,0.80%
2144,2018-05-17,882,881,882,881,0.00K,0.00%
2145,2018-05-18,880,880,883,880,0.01K,-0.23%
2146,2018-05-21,882,883,883,879,0.01K,0.23%
2147,2018-05-22,882,884,885,878,0.01K,0.00%
2148,2018-05-23,881,885,885,878,0.01K,-0.11%
2149,2018-05-24,882,875,885,875,0.01K,0.11%
2150,2018-05-25,875,885,885,873,0.02K,-0.79%
2151,2018-05-29,881,882,883,880,0.01K,0.69%
2152,2018-05-30,890,885,890,884,0.06K,1.02%
2153,2018-05-31,920,900,942,900,0.25K,3.37%
2154,2018-06-01,924,922,926,920,0.02K,0.43%
2155,2018-06-04,924,924,924,914,0.01K,0.00%
2156,2018-06-05,913,921,921,906,0.02K,-1.19%
2157,2018-06-06,910,904,910,902,0.10K,-0.33%
2158,2018-06-07,907,910,910,907,0.00K,-0.33%
2159,2018-06-08,909,909,909,907,0.02K,0.22%
2160,2018-06-11,910,904,911,904,0.06K,0.11%
2161,2018-06-12,911,910,910,906,0.00K,0.11%
2162,2018-06-13,905,908,909,897,0.01K,-0.66%
2163,2018-06-14,904,904,905,896,0.02K,-0.11%
2164,2018-06-15,904,905,905,901,0.01K,0.00%
2165,2018-06-18,905,905,905,890,0.06K,0.11%
2166,2018-06-19,900,899,900,898,0.02K,-0.55%
2167,2018-06-20,902,900,902,897,0.03K,0.22%
2168,2018-06-21,900,890,902,890,0.02K,-0.22%
2169,2018-06-22,902,900,900,900,0.01K,0.22%
2170,2018-06-25,900,900,900,900,-,-0.22%
2171,2018-06-26,900,900,900,900,-,0.00%
2172,2018-06-27,907,905,907,905,0.00K,0.78%
2173,2018-06-28,911,911,911,911,0.00K,0.44%
2174,2018-06-29,910,910,910,910,-,-0.11%
2175,2018-07-02,910,911,912,911,0.01K,0.00%
2176,2018-07-03,920,914,920,914,0.01K,1.10%
2177,2018-07-05,912,910,918,906,0.06K,-0.87%
2178,2018-07-06,912,908,908,907,0.00K,0.00%
2179,2018-07-09,912,905,915,900,0.12K,0.00%
2180,2018-07-10,912,914,914,911,0.00K,0.00%
2181,2018-07-11,916,918,918,912,0.01K,0.44%
2182,2018-07-12,918,917,918,917,0.01K,0.22%
2183,2018-07-13,917,917,917,917,-,-0.11%
2184,2018-07-16,913,919,919,910,0.02K,-0.44%
2185,2018-07-17,919,920,920,910,0.03K,0.66%
2186,2018-07-18,919,912,915,912,0.05K,0.00%
2187,2018-07-19,912,913,913,912,0.01K,-0.76%
2188,2018-07-20,919,913,913,913,0.00K,0.77%
2189,2018-07-23,916,915,916,913,0.00K,-0.33%
2190,2018-07-24,916,915,916,915,0.01K,0.00%
2191,2018-07-25,891,888,892,886,0.03K,-2.73%
2192,2018-07-26,887,887,887,887,0.00K,-0.45%
2193,2018-07-27,887,882,887,882,0.02K,0.00%
2194,2018-07-30,889,885,889,884,0.01K,0.23%
2195,2018-07-31,895,892,898,892,0.21K,0.67%
2196,2018-08-01,897,895,898,894,0.08K,0.22%
2197,2018-08-02,895,900,900,900,0.05K,-0.22%
2198,2018-08-03,894,898,898,893,0.01K,-0.11%
2199,2018-08-06,892,896,896,892,0.00K,-0.22%
2200,2018-08-07,892,892,892,892,0.00K,0.00%
2201,2018-08-08,895,898,898,895,0.03K,0.34%
2202,2018-08-09,898,897,900,897,0.25K,0.34%
2203,2018-08-10,901,904,910,901,0.03K,0.33%
2204,2018-08-13,897,903,908,895,0.04K,-0.44%
2205,2018-08-14,896,895,897,895,0.22K,-0.11%
2206,2018-08-15,901,902,902,900,0.02K,0.56%
